@relation 'buy-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.attribute.Discretize-B6-M-1.0-R5,11-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-R1,2-weka.filters.unsupervised.attribute.Remove-R3'

@attribute AGE {'\'(-inf--1.418018]\'','\'(-1.418018--0.305233]\'','\'(-0.305233-0.807551]\'','\'(0.807551-1.920336]\'','\'(1.920336-inf)\''}
@attribute INCOME {'\'(-inf--0.99812]\'','\'(-0.99812--0.091248]\'','\'(-0.091248-0.815623]\'','\'(0.815623-1.722495]\'','\'(1.722495-inf)\''}
@attribute MARRIED {0,1}
@attribute FICO {'\'(-inf--2.304291]\'','\'(-2.304291--1.157735]\'','\'(-1.157735--0.011179]\'','\'(-0.011179-1.135378]\'','\'(1.135378-2.281934]\'','\'(2.281934-inf)\''}
@attribute OWNHOME {0,1}
@attribute LOCATION {A,B,C,D,E,F,G,H}
@attribute BUY6 numeric
@attribute BUY12 numeric
@attribute BUY18 numeric
@attribute VALUE24 {'\'(-inf--0.416897]\'','\'(-0.416897-0.505529]\'','\'(0.505529-1.427956]\'','\'(1.427956-2.350382]\'','\'(2.350382-3.272808]\'','\'(3.272808-inf)\''}
@attribute MOVED {0,1}
@attribute class {0,1}

@data
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',0,'\'(-0.011179-1.135378]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,1.695199,2.584248,'\'(0.505529-1.427956]\'',0,1
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,1.695199,2.584248,'\'(0.505529-1.427956]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',0,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-0.305233-0.807551]\'','\'(0.815623-1.722495]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,1.695199,0.949289,'\'(-0.416897-0.505529]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-0.99812--0.091248]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,1.695199,2.584248,'\'(1.427956-2.350382]\'',0,1
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-inf--0.99812]\'',1,'\'(-1.157735--0.011179]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-1.418018--0.305233]\'','\'(0.815623-1.722495]\'',0,'\'(-0.011179-1.135378]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',0,'\'(1.135378-2.281934]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',1,'\'(-1.157735--0.011179]\'',0,H,2.428841,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,0
'\'(0.807551-1.920336]\'','\'(-0.091248-0.815623]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(0.807551-1.920336]\'','\'(-inf--0.99812]\'',0,'\'(1.135378-2.281934]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-1.418018--0.305233]\'','\'(0.815623-1.722495]\'',0,'\'(-1.157735--0.011179]\'',1,H,-0.379649,1.695199,0.949289,'\'(1.427956-2.350382]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(0.505529-1.427956]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',0,'\'(-1.157735--0.011179]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',0,'\'(-0.011179-1.135378]\'',0,H,2.428841,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(0.807551-1.920336]\'','\'(-0.091248-0.815623]\'',1,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-1.418018--0.305233]\'','\'(0.815623-1.722495]\'',1,'\'(-0.011179-1.135378]\'',1,H,-0.379649,1.695199,2.584248,'\'(3.272808-inf)\'',1,1
'\'(-1.418018--0.305233]\'','\'(0.815623-1.722495]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(1.135378-2.281934]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',0,'\'(-1.157735--0.011179]\'',0,H,2.428841,1.695199,0.949289,'\'(-0.416897-0.505529]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-inf--0.99812]\'',0,'\'(-1.157735--0.011179]\'',1,H,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,0
'\'(0.807551-1.920336]\'','\'(-0.99812--0.091248]\'',1,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(0.505529-1.427956]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',0,'\'(1.135378-2.281934]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
'\'(0.807551-1.920336]\'','\'(-inf--0.99812]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-inf--0.99812]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',0,'\'(1.135378-2.281934]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(1.920336-inf)\'','\'(0.815623-1.722495]\'',1,'\'(-2.304291--1.157735]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(0.815623-1.722495]\'',1,'\'(1.135378-2.281934]\'',0,H,-0.379649,1.695199,2.584248,'\'(0.505529-1.427956]\'',0,1
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',1,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',0,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(0.807551-1.920336]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
'\'(0.807551-1.920336]\'','\'(-0.091248-0.815623]\'',1,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(0.807551-1.920336]\'','\'(-inf--0.99812]\'',1,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-inf--1.418018]\'','\'(-inf--0.99812]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',1,1
'\'(1.920336-inf)\'','\'(0.815623-1.722495]\'',1,'\'(1.135378-2.281934]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
'\'(-1.418018--0.305233]\'','\'(-inf--0.99812]\'',0,'\'(-0.011179-1.135378]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,0
'\'(-1.418018--0.305233]\'','\'(0.815623-1.722495]\'',0,'\'(-2.304291--1.157735]\'',1,H,-0.379649,-0.509996,0.949289,'\'(0.505529-1.427956]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',0,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-inf--1.418018]\'','\'(0.815623-1.722495]\'',1,'\'(-2.304291--1.157735]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(1.427956-2.350382]\'',0,1
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',1,'\'(1.135378-2.281934]\'',0,H,-0.379649,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,1
?,?,?,'\'(-0.011179-1.135378]\'',?,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
?,?,?,'\'(-0.011179-1.135378]\'',?,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,2.428841,1.695199,0.949289,'\'(-0.416897-0.505529]\'',0,1
'\'(-0.305233-0.807551]\'','\'(0.815623-1.722495]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
'\'(-1.418018--0.305233]\'','\'(-inf--0.99812]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
'\'(-1.418018--0.305233]\'','\'(0.815623-1.722495]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,0.949289,'\'(1.427956-2.350382]\'',0,1
'\'(-1.418018--0.305233]\'','\'(0.815623-1.722495]\'',1,'\'(1.135378-2.281934]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',0,'\'(-1.157735--0.011179]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',1,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',0,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-1.418018--0.305233]\'','\'(0.815623-1.722495]\'',0,'\'(-0.011179-1.135378]\'',0,H,2.428841,1.695199,0.949289,'\'(1.427956-2.350382]\'',0,0
'\'(0.807551-1.920336]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(0.815623-1.722495]\'',1,'\'(-2.304291--1.157735]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(0.815623-1.722495]\'',1,'\'(1.135378-2.281934]\'',0,H,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,0.949289,'\'(0.505529-1.427956]\'',0,0
'\'(0.807551-1.920336]\'','\'(-inf--0.99812]\'',0,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,0.949289,'\'(1.427956-2.350382]\'',0,0
'\'(-1.418018--0.305233]\'','\'(0.815623-1.722495]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',0,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,0.949289,'\'(0.505529-1.427956]\'',0,0
'\'(0.807551-1.920336]\'','\'(-0.091248-0.815623]\'',0,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-0.305233-0.807551]\'','\'(0.815623-1.722495]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',0,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',1,0
'\'(-1.418018--0.305233]\'','\'(-inf--0.99812]\'',0,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(0.807551-1.920336]\'','\'(-0.99812--0.091248]\'',1,'\'(-1.157735--0.011179]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(1.427956-2.350382]\'',0,0
'\'(-1.418018--0.305233]\'','\'(0.815623-1.722495]\'',0,'\'(-2.304291--1.157735]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.99812--0.091248]\'',1,'\'(-1.157735--0.011179]\'',1,H,2.428841,1.695199,0.949289,'\'(1.427956-2.350382]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,2.428841,1.695199,0.949289,'\'(2.350382-3.272808]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',0,'\'(-2.304291--1.157735]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(0.807551-1.920336]\'','\'(-0.99812--0.091248]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(0.807551-1.920336]\'','\'(-inf--0.99812]\'',1,'\'(-1.157735--0.011179]\'',0,H,2.428841,1.695199,0.949289,'\'(-0.416897-0.505529]\'',0,0
'\'(1.920336-inf)\'','\'(-0.091248-0.815623]\'',1,'\'(1.135378-2.281934]\'',1,H,-0.379649,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-inf--0.99812]\'',1,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(0.807551-1.920336]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
?,?,?,'\'(-1.157735--0.011179]\'',?,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(1.920336-inf)\'','\'(-inf--0.99812]\'',0,'\'(2.281934-inf)\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',1,'\'(1.135378-2.281934]\'',0,H,-0.379649,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',0,'\'(-0.011179-1.135378]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(0.807551-1.920336]\'','\'(0.815623-1.722495]\'',1,'\'(2.281934-inf)\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
'\'(-1.418018--0.305233]\'','\'(1.722495-inf)\'',0,'\'(-inf--2.304291]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,1.695199,2.584248,'\'(3.272808-inf)\'',0,1
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(1.135378-2.281934]\'',0,H,-0.379649,-0.509996,2.584248,'\'(3.272808-inf)\'',0,1
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,1.695199,2.584248,'\'(1.427956-2.350382]\'',0,1
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',0,'\'(-1.157735--0.011179]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
'\'(-0.305233-0.807551]\'','\'(-0.99812--0.091248]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,0.949289,'\'(1.427956-2.350382]\'',0,1
'\'(-1.418018--0.305233]\'','\'(-inf--0.99812]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,2.584248,'\'(2.350382-3.272808]\'',0,1
'\'(-1.418018--0.305233]\'','\'(0.815623-1.722495]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',1,1
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
'\'(-1.418018--0.305233]\'','\'(0.815623-1.722495]\'',0,'\'(1.135378-2.281934]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',1,'\'(-2.304291--1.157735]\'',0,H,-0.379649,1.695199,2.584248,'\'(3.272808-inf)\'',0,1
'\'(-0.305233-0.807551]\'','\'(-0.99812--0.091248]\'',1,'\'(-1.157735--0.011179]\'',1,H,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',1,'\'(-1.157735--0.011179]\'',1,H,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-1.157735--0.011179]\'',0,H,2.428841,1.695199,0.949289,'\'(1.427956-2.350382]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-0.99812--0.091248]\'',0,'\'(-0.011179-1.135378]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,1.695199,0.949289,'\'(3.272808-inf)\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',0,'\'(1.135378-2.281934]\'',0,H,2.428841,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,0
'\'(-inf--1.418018]\'','\'(-inf--0.99812]\'',0,'\'(-1.157735--0.011179]\'',0,H,2.428841,1.695199,0.949289,'\'(2.350382-3.272808]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(0.807551-1.920336]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,2.428841,1.695199,0.949289,'\'(1.427956-2.350382]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',0,'\'(-2.304291--1.157735]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',1,'\'(1.135378-2.281934]\'',0,H,-0.379649,1.695199,0.949289,'\'(1.427956-2.350382]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-inf--0.99812]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-inf--0.99812]\'',0,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(0.807551-1.920336]\'','\'(-0.091248-0.815623]\'',1,?,0,H,2.428841,1.695199,0.949289,'\'(-0.416897-0.505529]\'',0,0
'\'(0.807551-1.920336]\'','\'(-inf--0.99812]\'',0,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-inf--2.304291]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(0.815623-1.722495]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
?,?,?,'\'(-2.304291--1.157735]\'',?,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
'\'(-1.418018--0.305233]\'','\'(-0.091248-0.815623]\'',1,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(0.807551-1.920336]\'','\'(-inf--0.99812]\'',1,'\'(-1.157735--0.011179]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
?,?,?,'\'(-1.157735--0.011179]\'',?,H,2.428841,1.695199,0.949289,'\'(-0.416897-0.505529]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-inf--0.99812]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(1.427956-2.350382]\'',0,1
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,0
'\'(0.807551-1.920336]\'','\'(-0.99812--0.091248]\'',1,'\'(-0.011179-1.135378]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-1.418018--0.305233]\'','\'(-inf--0.99812]\'',0,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(0.815623-1.722495]\'',1,'\'(-0.011179-1.135378]\'',0,H,2.428841,1.695199,2.584248,'\'(2.350382-3.272808]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-1.157735--0.011179]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(0.807551-1.920336]\'','\'(0.815623-1.722495]\'',1,'\'(-0.011179-1.135378]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(1.135378-2.281934]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(1.427956-2.350382]\'',0,0
'\'(-0.305233-0.807551]\'','\'(0.815623-1.722495]\'',0,'\'(-0.011179-1.135378]\'',0,H,5.237332,3.900395,2.584248,'\'(0.505529-1.427956]\'',0,0
'\'(-1.418018--0.305233]\'','\'(0.815623-1.722495]\'',0,'\'(-1.157735--0.011179]\'',0,H,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,0
'\'(-0.305233-0.807551]\'','\'(-0.091248-0.815623]\'',1,'\'(-0.011179-1.135378]\'',1,H,-0.379649,-0.509996,-0.685671,'\'(0.505529-1.427956]\'',0,0
